A_YEAR,C_COW_ALPHA,C_ISO3_C,D_INTERVIEW,Q112,Q113,Q114,Q115,Q116,Q117,...1,Country Name,GDP,FDI,GDPgr,Oilrents,Taxrevenue,ControlCorruption,CPIA,log GDP
2020,CAN,CAN,124070852,6,3,3,2,2,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070853,6,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070854,3,1,2,1,1,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070855,6,2,1,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070856,7,2,2,2,2,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070857,8,3,3,2,2,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070860,8,1,3,1,2,1,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070861,6,2,3,3,3,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070862,10,2,3,3,3,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070863,6,3,2,2,3,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070864,7,2,3,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070865,7,3,3,3,3,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070866,7,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070867,6,2,2,2,2,1,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070868,4,4,4,4,4,4,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070869,8,3,3,3,3,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070870,4,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070871,7,2,2,2,2,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070873,4,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070874,7,2,3,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070876,8,2,3,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070877,4,2,4,2,2,1,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070879,6,2,2,1,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070880,5,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070881,8,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070883,8,3,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070884,5,1,3,3,2,4,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070885,9,3,3,3,3,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070886,8,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070887,5,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070890,9,3,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070891,8,2,3,2,3,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070892,7,3,3,3,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070893,7,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070895,10,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070896,6,3,3,3,2,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070897,6,2,2,3,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070898,8,3,2,3,3,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070899,6,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070900,7,3,4,3,2,4,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070901,10,3,3,2,2,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070902,7,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070903,5,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070904,3,2,2,2,1,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070906,7,2,2,2,2,1,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070908,8,2,3,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070909,8,2,3,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070910,6,3,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070911,9,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070912,7,2,2,2,2,4,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070913,3,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070914,6,3,2,2,2,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070916,8,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070918,8,3,3,2,3,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070919,6,3,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070920,8,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070921,6,3,2,3,3,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070922,8,3,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070923,7,3,2,2,2,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070924,5,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070925,2,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070926,10,3,2,3,2,4,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070927,8,3,3,2,2,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070928,10,3,2,2,2,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070929,7,2,2,1,2,1,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070930,4,1,2,2,2,1,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070931,7,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070932,8,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070933,3,1,1,1,1,1,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070934,8,4,3,4,4,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070935,4,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070936,4,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070937,7,3,3,2,2,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070938,7,3,3,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070939,7,3,1,2,1,1,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070940,3,2,2,1,1,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070941,4,3,3,3,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070943,10,3,3,3,3,4,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070944,6,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070945,8,3,3,2,3,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070946,8,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070947,10,4,3,3,3,4,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070948,7,2,3,2,4,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070951,3,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070952,10,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070953,7,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070955,4,2,2,2,2,1,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070957,9,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070958,7,1,2,2,2,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070959,4,3,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070961,7,2,2,3,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070962,7,3,3,2,2,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070963,6,2,2,3,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070964,6,2,2,2,2,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070965,5,3,2,3,3,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070966,8,3,3,3,3,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070967,8,3,3,2,3,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070968,8,2,3,2,3,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070969,6,2,4,3,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070970,4,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070971,6,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070972,8,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070973,10,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070974,8,3,2,2,1,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070975,5,1,1,1,1,1,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070976,8,3,3,2,2,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070977,8,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070978,9,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070979,8,3,3,2,3,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070980,7,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070981,10,4,2,2,2,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070982,9,2,3,1,1,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070983,7,2,3,2,1,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070984,6,1,2,2,2,1,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070985,10,3,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070986,9,3,3,3,2,4,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070987,10,4,4,4,4,4,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070988,7,3,3,3,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070990,6,2,2,2,1,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070991,5,3,3,3,3,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070992,4,3,3,3,3,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070993,5,3,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070994,2,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070995,3,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070996,4,2,3,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070997,3,2,2,1,2,1,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070998,7,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124070999,7,2,2,2,2,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071000,8,3,3,1,2,1,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071001,8,3,3,3,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071003,7,3,1,2,1,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071005,7,3,3,3,3,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071006,6,2,3,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071007,6,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071008,6,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071009,10,3,2,2,2,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071010,6,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071011,8,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071013,7,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071014,8,3,2,2,3,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071015,9,2,3,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071018,9,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071019,8,4,3,3,3,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071020,8,3,3,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071021,2,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071022,7,1,2,1,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071023,6,3,2,2,2,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071024,3,2,2,1,1,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071025,7,3,3,3,3,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071026,5,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071027,7,3,3,2,3,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071028,10,4,3,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071030,6,2,3,2,1,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071031,7,2,2,2,2,1,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071032,8,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071033,4,2,3,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071035,4,1,2,2,1,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071036,10,3,3,3,3,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071038,4,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071039,10,3,2,2,2,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071040,1,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071041,7,3,3,3,3,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071042,8,2,3,2,2,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071043,5,1,3,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071045,6,2,3,2,2,4,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071046,7,2,3,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071047,6,3,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071048,7,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071049,6,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071050,6,2,2,1,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071051,10,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071052,7,2,2,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071053,3,2,3,2,2,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071054,8,2,2,2,1,2,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
2020,CAN,CAN,124071055,10,3,4,2,2,3,817,Canada,1655680000000,1.758970857,-5.038233435,0.888908482,13.50333209,1.56571281,..,28.135232916504
